deal_id,account_id,owner_user_id,pipeline_id,current_stage_id,status,created_at,closed_at,last_stage_changed_at,amount,currency,country_code,source_system,days_cycle_days,days_last_seen
deal_880,account_33,user_203,pipeline_5,stage_1,open,2026-07-31,NULL,"2026-08-28 12:08:00.000",7763.76,EUR,FR,manual_import,NULL,NULL
deal_881,account_112,user_376,pipeline_5,stage_3,open,2026-07-31,NULL,"2026-09-04 13:46:00.000",12356.1,NOK,SE,manual_import,NULL,NULL
deal_882,account_55,user_41,pipeline_6,stage_2,lost,2026-07-31,2026-11-06,"2026-08-22 12:11:00.000",10889.49,SEK,SE,manual_import,98,-111
deal_883,account_120,user_148,pipeline_5,stage_3,open,2026-07-31,NULL,"2026-08-09 19:19:00.000",27781.52,GBP,SE,crm_backend,NULL,NULL
deal_884,account_65,user_393,pipeline_8,stage_3,open,2026-07-31,NULL,"2026-08-05 22:47:00.000",12468,GBP,UK,crm_backend,NULL,NULL
deal_885,account_102,user_393,pipeline_2,stage_2,open,2026-07-31,NULL,"2026-09-13 18:11:00.000",5330.05,EUR,DE,integration,NULL,NULL
deal_886,account_28,user_86,pipeline_4,stage_6,won,2026-08-01,2026-08-12,"2026-08-12 16:15:00.000",14205.55,EUR,DK,manual_import,11,-26
deal_887,account_5,user_232,pipeline_4,stage_1,open,2026-08-01,NULL,"2026-08-24 13:49:00.000",7986.4,EUR,FR,crm_backend,NULL,NULL
deal_888,account_15,user_304,pipeline_3,stage_6,open,2026-08-01,NULL,"2026-08-22 18:06:00.000",37672.4,SEK,DK,crm_backend,NULL,NULL
deal_889,account_39,user_341,pipeline_3,stage_6,won,2026-08-01,2026-09-08,"2026-08-28 12:24:00.000",14775.72,EUR,UK,integration,38,-53
deal_890,account_37,user_168,pipeline_3,stage_6,won,2026-08-01,2026-10-20,"2026-09-17 09:35:00.000",4360.49,EUR,NO,crm_backend,80,-94
deal_891,account_30,user_26,pipeline_5,stage_6,won,2026-08-02,2026-10-13,"2026-10-12 13:18:00.000",14222.51,SEK,UK,integration,72,-87
deal_892,account_120,user_21,pipeline_5,stage_2,open,2026-08-02,NULL,"2026-08-10 16:20:00.000",NULL,NOK,DE,manual_import,NULL,NULL
deal_893,account_115,user_127,pipeline_2,stage_3,open,2026-08-03,NULL,"2026-08-09 13:59:00.000",8643.79,SEK,UK,manual_import,NULL,NULL
deal_894,account_88,user_268,pipeline_5,stage_6,won,2026-08-03,2026-08-31,"2026-08-21 17:50:00.000",5854.94,EUR,FR,manual_import,27,-44
deal_895,account_76,user_211,pipeline_5,stage_5,open,2026-08-03,NULL,"2026-08-29 16:56:00.000",10780.05,EUR,DK,manual_import,NULL,NULL
deal_896,account_83,user_298,pipeline_2,stage_1,open,2026-08-03,NULL,"2026-08-05 13:27:00.000",22925.83,DKK,UK,crm_backend,NULL,NULL
deal_897,account_14,user_175,pipeline_4,stage_3,open,2026-08-03,NULL,"2026-08-26 21:09:00.000",14727,DKK,FR,manual_import,NULL,NULL
deal_898,account_25,user_341,pipeline_4,stage_1,open,2026-08-03,NULL,"2026-08-03 23:44:00.000",31874.38,EUR,DE,crm_backend,NULL,NULL
deal_899,account_23,user_219,pipeline_1,stage_6,won,2026-08-04,2026-10-21,"2026-09-18 16:04:00.000",13292.03,SEK,DE,integration,78,-96
deal_900,account_116,user_69,pipeline_1,stage_2,open,2026-08-04,NULL,"2026-09-08 20:41:00.000",23216.1,EUR,FR,manual_import,NULL,NULL
deal_901,account_52,user_11,pipeline_2,stage_2,lost,2026-08-04,2026-09-08,"2026-09-07 17:40:00.000",14061.93,EUR,NO,integration,35,-53
deal_902,account_54,user_291,pipeline_6,stage_1,open,2026-08-04,NULL,"2026-08-31 12:18:00.000",11352.32,SEK,NL,manual_import,NULL,NULL
deal_903,account_80,user_101,pipeline_4,stage_2,open,2026-08-05,NULL,"2026-08-20 22:37:00.000",146699.46,EUR,DE,crm_backend,NULL,NULL
deal_904,account_95,user_38,pipeline_2,stage_1,open,2026-08-05,NULL,"2026-08-18 23:40:00.000",4162.27,GBP,UK,manual_import,NULL,NULL
deal_905,account_12,user_175,pipeline_4,stage_1,open,2026-08-05,NULL,"2026-09-14 14:07:00.000",3530.05,DKK,NO,integration,NULL,NULL
deal_906,account_53,user_170,pipeline_2,stage_1,open,2026-08-05,NULL,"2026-08-05 16:47:00.000",11356.55,EUR,UK,crm_backend,NULL,NULL
deal_907,account_86,user_141,pipeline_4,stage_6,won,2026-08-05,2026-08-13,"2026-08-09 10:56:00.000",28924.9,EUR,NL,crm_backend,8,-26
deal_908,account_27,user_188,pipeline_5,stage_1,open,2026-08-06,NULL,"2026-09-05 21:49:00.000",3091.47,SEK,NO,crm_backend,NULL,NULL
deal_909,account_20,user_213,pipeline_2,stage_4,open,2026-08-06,NULL,"2026-09-09 00:53:00.000",13605.94,GBP,NL,integration,NULL,NULL
deal_910,account_77,user_273,pipeline_4,stage_3,open,2026-08-06,NULL,"2026-08-23 21:02:00.000",NULL,EUR,DE,manual_import,NULL,NULL
deal_911,account_75,user_60,pipeline_3,stage_3,open,2026-08-06,NULL,"2026-08-13 18:28:00.000",8751.86,EUR,NL,crm_backend,NULL,NULL
deal_912,account_17,user_124,pipeline_1,stage_6,won,2026-08-06,2026-08-18,"2026-08-15 16:40:00.000",9627.33,EUR,DK,manual_import,12,-32
deal_913,account_55,user_252,pipeline_4,stage_6,won,2026-08-06,2026-10-29,"2026-10-12 10:23:00.000",4773.87,DKK,NO,manual_import,84,-103
deal_914,account_88,user_142,pipeline_6,stage_1,open,2026-08-06,NULL,"2026-09-17 08:54:00.000",13354.63,NOK,UK,manual_import,NULL,NULL
deal_915,account_104,user_51,pipeline_8,stage_1,open,2026-08-07,NULL,"2026-09-14 17:37:00.000",11630.7,NOK,NL,manual_import,NULL,NULL
deal_916,account_21,user_44,pipeline_3,stage_1,open,2026-08-07,NULL,"2026-08-11 20:24:00.000",5108.7,EUR,DE,crm_backend,NULL,NULL
deal_917,account_6,user_307,pipeline_1,stage_5,open,2026-08-07,NULL,"2026-09-16 13:51:00.000",4064.26,EUR,NO,crm_backend,NULL,NULL
deal_918,account_66,user_117,pipeline_6,stage_2,open,2026-08-07,NULL,"2026-09-12 20:42:00.000",86387.13,EUR,NL,manual_import,NULL,NULL
deal_919,account_101,user_9,pipeline_3,stage_1,open,2026-08-07,NULL,"2026-08-14 16:49:00.000",6033.78,NOK,DK,manual_import,NULL,NULL
deal_920,account_23,user_281,pipeline_8,stage_2,lost,2026-08-08,2026-11-10,"2026-10-15 16:30:00.000",10772.91,DKK,SE,manual_import,94,-116
deal_921,account_93,user_88,pipeline_5,stage_1,open,2026-08-08,NULL,"2026-09-22 17:10:00.000",7419.08,EUR,FR,integration,NULL,NULL
deal_922,account_106,user_200,pipeline_5,stage_5,open,2026-08-08,NULL,"2026-08-26 15:22:00.000",5239.07,EUR,SE,integration,NULL,NULL
deal_923,account_94,user_12,pipeline_2,stage_2,open,2026-08-08,NULL,"2026-08-27 00:46:00.000",9908.51,NOK,UK,crm_backend,NULL,NULL
deal_924,account_65,user_266,pipeline_3,stage_6,open,2026-08-08,NULL,"2026-09-21 13:45:00.000",11084.13,GBP,DK,crm_backend,NULL,NULL
deal_925,account_98,user_182,pipeline_4,stage_2,open,2026-08-08,NULL,"2026-09-02 20:45:00.000",12680.46,EUR,DE,manual_import,NULL,NULL
deal_926,account_7,user_311,pipeline_4,stage_3,open,2026-08-08,NULL,"2026-08-21 14:23:00.000",7859.93,SEK,UK,crm_backend,NULL,NULL
deal_927,account_98,user_259,pipeline_8,stage_2,lost,2026-08-09,2026-11-29,"2026-11-17 13:35:00.000",9630.6,EUR,SE,crm_backend,112,-135
deal_928,account_4,user_301,pipeline_2,stage_6,won,2026-08-09,2026-08-28,"2026-08-10 13:42:00.000",5932.63,NOK,DK,manual_import,19,-42
deal_929,account_16,user_372,pipeline_7,stage_4,lost,2026-08-09,2026-10-29,"2026-08-27 08:03:00.000",41017.61,SEK,UK,manual_import,81,-103
deal_930,account_29,user_119,pipeline_7,stage_4,open,2026-08-09,NULL,"2026-09-04 20:21:00.000",5047.21,EUR,NO,crm_backend,NULL,NULL
deal_931,account_54,user_40,pipeline_2,stage_4,lost,2026-08-09,2026-09-18,"2026-09-12 12:21:00.000",64468.6,EUR,FR,integration,40,-62
deal_932,account_55,user_223,pipeline_1,stage_1,open,2026-08-09,NULL,"2026-08-10 17:34:00.000",14326.18,EUR,DE,manual_import,NULL,NULL
deal_933,account_50,user_79,pipeline_8,stage_4,open,2026-08-10,NULL,"2026-08-21 12:57:00.000",6048.32,DKK,DE,manual_import,NULL,NULL
deal_934,account_63,user_218,pipeline_3,stage_5,lost,2026-08-10,2026-08-18,"2026-08-14 11:35:00.000",6648.07,GBP,FR,crm_backend,8,-31
deal_935,account_117,user_282,pipeline_3,stage_1,open,2026-08-11,NULL,"2026-08-18 15:51:00.000",NULL,SEK,NL,integration,NULL,NULL
deal_936,account_9,user_149,pipeline_5,stage_1,open,2026-08-11,NULL,"2026-08-28 03:43:00.000",12687.9,GBP,DE,manual_import,NULL,NULL
deal_937,account_100,user_337,pipeline_5,stage_4,open,2026-08-11,NULL,"2026-09-24 01:12:00.000",4075.86,DKK,UK,manual_import,NULL,NULL
deal_938,account_14,user_151,pipeline_1,stage_4,lost,2026-08-11,2026-12-01,"2026-09-03 16:32:00.000",49243.47,EUR,FR,crm_backend,112,-137
deal_939,account_73,user_287,pipeline_1,stage_1,open,2026-08-11,NULL,"2026-08-20 21:44:00.000",10682.87,DKK,SE,manual_import,NULL,NULL
deal_940,account_93,user_117,pipeline_4,stage_3,open,2026-08-11,NULL,"2026-08-26 22:25:00.000",4662.28,GBP,FR,crm_backend,NULL,NULL
deal_941,account_114,user_340,pipeline_2,stage_4,lost,2026-08-11,2026-08-17,"2026-08-13 10:25:00.000",7874.77,EUR,UK,integration,6,-31
deal_942,account_49,user_177,pipeline_7,stage_2,lost,2026-08-12,2026-11-26,"2026-08-25 09:14:00.000",11064.14,EUR,NL,integration,106,-131
deal_943,account_97,user_62,pipeline_5,stage_6,won,2026-08-12,2026-09-03,"2026-08-31 11:16:00.000",12555.4,DKK,NO,crm_backend,22,-47
deal_944,account_97,user_115,pipeline_1,stage_2,open,2026-08-12,NULL,"2026-09-05 09:10:00.000",59163.13,EUR,SE,manual_import,NULL,NULL
deal_945,account_110,user_14,pipeline_1,stage_1,open,2026-08-12,NULL,"2026-08-17 14:07:00.000",35310.54,EUR,UK,manual_import,NULL,NULL
deal_946,account_57,user_329,pipeline_7,stage_2,open,2026-08-12,NULL,"2026-08-29 10:44:00.000",13748.62,EUR,DE,crm_backend,NULL,NULL
deal_947,account_53,user_344,pipeline_3,stage_3,open,2026-08-12,NULL,"2026-09-12 18:25:00.000",14073.95,GBP,NO,integration,NULL,NULL
deal_948,account_9,user_100,pipeline_4,stage_1,open,2026-08-13,NULL,"2026-09-02 17:33:00.000",27347.96,EUR,NO,integration,NULL,NULL
deal_949,account_22,user_348,pipeline_2,stage_1,open,2026-08-13,NULL,"2026-09-09 13:23:00.000",12902.01,EUR,DK,integration,NULL,NULL
deal_950,account_10,user_342,pipeline_5,stage_1,open,2026-08-13,NULL,"2026-09-19 18:44:00.000",NULL,NOK,DE,integration,NULL,NULL
deal_951,account_58,user_105,pipeline_5,stage_2,open,2026-08-13,NULL,"2026-09-11 18:15:00.000",125713.72,EUR,FR,manual_import,NULL,NULL
deal_952,account_25,user_134,pipeline_7,stage_2,open,2026-08-14,NULL,"2026-09-26 18:23:00.000",5806.37,EUR,NO,manual_import,NULL,NULL
deal_953,account_41,user_210,pipeline_1,stage_4,open,2026-08-14,NULL,"2026-08-15 22:10:00.000",12427.29,DKK,NO,integration,NULL,NULL
deal_954,account_111,user_255,pipeline_4,stage_4,open,2026-08-14,NULL,"2026-08-14 21:07:00.000",12174.43,EUR,SE,manual_import,NULL,NULL
deal_955,account_12,user_202,pipeline_6,stage_6,won,2026-08-14,2026-10-13,"2026-09-27 08:15:00.000",6178.9,EUR,FR,crm_backend,60,-87
deal_956,account_42,user_291,pipeline_7,stage_6,won,2026-08-14,2026-10-28,"2026-09-18 15:47:00.000",5822.63,NOK,FR,crm_backend,74,-102
deal_957,account_118,user_20,pipeline_6,stage_4,lost,2026-08-14,2026-12-02,"2026-10-09 08:34:00.000",14700.11,EUR,DK,manual_import,110,-138
deal_958,account_44,user_377,pipeline_2,stage_2,open,2026-08-14,NULL,"2026-09-12 10:02:00.000",11343.36,SEK,DE,integration,NULL,NULL
deal_959,account_24,user_14,pipeline_8,stage_1,open,2026-08-15,NULL,"2026-09-24 20:33:00.000",8938.78,DKK,DE,manual_import,NULL,NULL
deal_960,account_108,user_67,pipeline_6,stage_2,open,2026-08-15,NULL,"2026-09-26 01:52:00.000",6819.05,DKK,SE,integration,NULL,NULL
deal_961,account_4,user_340,pipeline_6,stage_3,open,2026-08-15,NULL,"2026-09-20 15:18:00.000",7405.35,EUR,DK,integration,NULL,NULL
deal_962,account_51,user_236,pipeline_7,stage_4,open,2026-08-15,NULL,"2026-08-26 15:32:00.000",30037.55,EUR,FR,crm_backend,NULL,NULL
deal_963,account_116,user_294,pipeline_2,stage_1,open,2026-08-15,NULL,"2026-09-04 16:59:00.000",9396.48,SEK,DK,integration,NULL,NULL
deal_964,account_52,user_302,pipeline_4,stage_3,open,2026-08-15,NULL,"2026-08-21 15:35:00.000",13325.4,EUR,NO,manual_import,NULL,NULL
deal_965,account_50,user_287,pipeline_6,stage_4,open,2026-08-15,NULL,"2026-09-02 12:43:00.000",17471.59,EUR,NL,crm_backend,NULL,NULL
deal_966,account_77,user_248,pipeline_3,stage_4,open,2026-08-16,NULL,"2026-08-31 13:23:00.000",30183.62,EUR,NO,integration,NULL,NULL
deal_967,account_28,user_374,pipeline_3,stage_1,open,2026-08-16,NULL,"2026-09-18 15:53:00.000",NULL,GBP,DK,crm_backend,NULL,NULL
deal_968,account_14,user_146,pipeline_2,stage_6,won,2026-08-16,2026-10-07,"2026-08-24 08:36:00.000",11352.95,DKK,FR,crm_backend,52,-82
deal_969,account_47,user_67,pipeline_4,stage_5,open,2026-08-16,NULL,"2026-08-26 19:06:00.000",14222.09,EUR,DK,manual_import,NULL,NULL
deal_970,account_58,user_276,pipeline_8,stage_1,open,2026-08-16,NULL,"2026-09-06 21:28:00.000",7047.42,EUR,NL,integration,NULL,NULL
deal_971,account_101,user_365,pipeline_5,stage_2,open,2026-08-17,NULL,"2026-08-24 12:26:00.000",12749.01,SEK,NO,crm_backend,NULL,NULL
deal_972,account_82,user_118,pipeline_4,stage_2,lost,2026-08-17,2026-12-11,"2026-11-28 09:14:00.000",6911.74,EUR,DE,crm_backend,116,-146
deal_973,account_55,user_285,pipeline_3,stage_1,open,2026-08-17,NULL,"2026-09-25 16:14:00.000",7629.91,GBP,UK,crm_backend,NULL,NULL
deal_974,account_101,user_226,pipeline_5,stage_1,open,2026-08-17,NULL,"2026-09-18 17:54:00.000",14030.89,EUR,FR,crm_backend,NULL,NULL
deal_975,account_95,user_69,pipeline_4,stage_3,open,2026-08-18,NULL,"2026-09-28 09:11:00.000",10522.94,SEK,NL,crm_backend,NULL,NULL
deal_976,account_27,user_368,pipeline_8,stage_1,open,2026-08-18,NULL,"2026-09-20 15:22:00.000",21432.94,EUR,DK,manual_import,NULL,NULL
deal_977,account_20,user_293,pipeline_1,stage_1,open,2026-08-19,NULL,"2026-09-30 21:17:00.000",7588.95,EUR,FR,crm_backend,NULL,NULL
deal_978,account_83,user_241,pipeline_3,stage_1,open,2026-08-19,NULL,"2026-10-03 12:46:00.000",14109.54,GBP,DK,crm_backend,NULL,NULL
deal_979,account_73,user_315,pipeline_4,stage_6,lost,2026-08-19,2026-12-02,"2026-11-12 15:01:00.000",29910.34,EUR,SE,integration,105,-138
deal_980,account_32,user_296,pipeline_4,stage_2,open,2026-08-19,NULL,"2026-09-19 21:21:00.000",11845.38,EUR,NO,manual_import,NULL,NULL
deal_981,account_74,user_397,pipeline_8,stage_2,open,2026-08-19,NULL,"2026-09-25 17:28:00.000",3032.26,EUR,UK,manual_import,NULL,NULL
deal_982,account_93,user_58,pipeline_4,stage_6,won,2026-08-20,2026-09-10,"2026-09-07 16:22:00.000",14349.65,EUR,UK,crm_backend,20,-54
deal_983,account_94,user_372,pipeline_1,stage_1,open,2026-08-20,NULL,"2026-09-25 01:41:00.000",10278.96,EUR,NL,integration,NULL,NULL
deal_984,account_95,user_370,pipeline_6,stage_1,open,2026-08-20,NULL,"2026-08-23 17:27:00.000",5423.94,DKK,FR,manual_import,NULL,NULL
deal_985,account_15,user_236,pipeline_2,stage_6,won,2026-08-20,2026-09-18,"2026-09-18 13:55:00.000",48754.14,EUR,UK,manual_import,29,-63
deal_986,account_12,user_156,pipeline_4,stage_5,open,2026-08-20,NULL,"2026-08-23 19:30:00.000",13939.85,DKK,DE,crm_backend,NULL,NULL
deal_987,account_7,user_325,pipeline_3,stage_1,open,2026-08-21,NULL,"2026-10-04 18:26:00.000",7921.34,NOK,UK,crm_backend,NULL,NULL
deal_988,account_14,user_67,pipeline_3,stage_3,open,2026-08-21,NULL,"2026-09-11 17:43:00.000",12119.42,NOK,NO,integration,NULL,NULL
deal_989,account_44,user_107,pipeline_1,stage_5,open,2026-08-21,NULL,"2026-09-23 12:49:00.000",4795.58,EUR,NL,manual_import,NULL,NULL
deal_990,account_119,user_173,pipeline_1,stage_6,open,2026-08-21,NULL,"2026-09-09 00:14:00.000",4545.69,EUR,DK,manual_import,NULL,NULL
deal_991,account_104,user_380,pipeline_1,stage_6,won,2026-08-21,2026-10-07,"2026-10-05 11:39:00.000",10001.51,EUR,DE,crm_backend,47,-81
deal_992,account_71,user_168,pipeline_6,stage_5,open,2026-08-22,NULL,"2026-08-23 19:01:00.000",NULL,GBP,NO,integration,NULL,NULL
deal_993,account_62,user_119,pipeline_8,stage_3,open,2026-08-22,NULL,"2026-08-27 20:05:00.000",8114.39,SEK,NL,manual_import,NULL,NULL
deal_994,account_41,user_134,pipeline_3,stage_3,open,2026-08-22,NULL,"2026-09-06 09:07:00.000",4496.34,EUR,FR,manual_import,NULL,NULL
deal_995,account_101,user_158,pipeline_2,stage_3,open,2026-08-22,NULL,"2026-09-14 19:10:00.000",17137.79,SEK,DK,integration,NULL,NULL
deal_996,account_8,user_394,pipeline_2,stage_1,open,2026-08-23,NULL,"2026-09-19 02:13:00.000",5758.21,EUR,DE,manual_import,NULL,NULL
deal_997,account_13,user_373,pipeline_6,stage_3,open,2026-08-23,NULL,"2026-08-29 21:28:00.000",NULL,EUR,SE,crm_backend,NULL,NULL
